0
across
add
after
again
alan's
almost
an
another
any
apes
aren't
army
as
ask
asked
base
because
began
better
bob
broke
by
bye
called
came
can't
close
clothes
cold
cost
could
cry
days
didn't
does
doing
don't
down
dry
dug
eleven
else
end
every
eyes
face
feel
few
fine
fire
first
fish
five
flat
four
free
from
front
game
gets
getting
going
grass
gun
guns
had
half
hand
hands
has
he's
head
her
here
hey
hide
hill
him
his
hold
holding
home
how
huffed
i'm
jug
jugs
just
know
led
let
little
live
lives
looks
love
low
lunch
make
map
matter
mess
met
more
most
move
much
name
never
new
next
ninth
nothing
now
of
old
one
open
other
our
out
over
picked
place
plan
problem
pulled
put
room
running
same
saturday
saying
second
seven
she's
shirt
shirts
show
some
spot
stand
start
stick
stop
story
stuff
tear
tell
than
that's
them
then
things
think
three
time
told
took
trying
turn
turned
two
understand
until
walk
wanted
wants
wasn't
water
way
we're
were
what's
when
white
why
win
wind
wish
won't
woods
world
yet
your
