0
about
afraid
afternoon
allowed
breakfast
bring
brought
brushed
carried
corner
course
daughter
decided
dennis
doesn't
dropped
everywhere
excited
excitedly
false
followed
friendly
glasses
happy
hunt
jacob
juice
kissed
kitchen
laughed
loved
meow
mostly
ms
neighborhood
noisy
pancakes
plates
played
pleased
probably
promised
proud
questions
quiet
remember
shouted
sleepy
smiled
special
surprised
whole
worry
