0
after
again
alan's
an
aren't
ask
asks
boys
cage
can't
cannot
casper's
catch
chair
class
clothes
could
didn't
does
don't
door
eyes
few
from
front
games
gives
green
has
her
here
him
his
how
jumps
just
know
let
likes
looks
loves
matter
name
need
next
nothing
now
of
old
other
out
over
put
puts
running
runs
says
second
show
sits
some
stands
start
take
takes
tells
them
then
think
today
tom's
tree
try
under
until
wants
why
yard
your
