0
age
around
away
awesome
become
been
before
best
between
come
desk
each
even
everyone
felt
friend
friends
great
group
gulped
i've
important
it'll
knew
later
liked
looked
lovely
making
maybe
means
might
morning
mouse
only
pencil
people
play
please
point
quickly
read
ready
right
scary
school
seat
seeing
should
skill
something
sometime
somewhere
started
stood
suddenly
super
sweets
table
telling
their
themselves
thought
together
walked
while
would
write
written
wrong
yeah
you'll
