0
a
alan
all
am
and
anne
are
at
back
be
but
can
did
dig
do
fell
find
for
get
go
have
he
i
if
in
is
it
it's
job
jolly
jollys
kid
kids
like
long
look
lost
lots
me
mom
must
my
ok
on
or
ran
said
see
set
she
still
sun
that
the
there
they
this
tip
to
tom
too
top
up
want
was
we
went
what
who
will
with
you
