0
a
about
after
afterward
again
against
alan
alan's
alike
always
am
and
anderson
anne
any
anything
are
arms
around
as
asked
at
attention
away
awfully
back
barked
be
because
before
began
behave
better
big
bit
blond
blonde
blue
boy
boy's
boys
breakfast
brother
bullies
but
can
car
caring
chapter
class
classes
coach
coming
confused
contents
could
cry
day
defend
defending
dessert
determined
did
didn't
different
dinner
do
don't
down
drove
during
e
else
even
ever
everyone
excited
eyes
face
family
feel
feeling
felt
few
finally
flag
food
football
footballs
for
forget
from
fun
game
get
getting
glasses
go
going
good
grade
grandpa
gymnasium
had
hair
haired
happy
harm
have
having
he
head
heading
help
henry
her
here
him
his
home
hurt
i
if
in
into
is
it
jolly
jollys
kids
kitchen
knew
know
late
laugh
like
likes
listen
little
look
looked
lunch
made
make
makes
making
maybe
me
mean
meaner
mom
more
mr
my
name
naughty
need
nervous
next
night
no
normal
not
nothing
now
of
often
on
one
or
other
out
outgoing
outstretched
over
p
pay
pe
people
piece
play
played
playing
protect
quickly
quiet
quieter
really
replied
reporting
respect
responded
rest
ride
right
righteous
rushed
said
same
say
school
seconds
seem
seemed
sensible
she
shouted
show
shy
sick
silent
silly
slower
someone
sometimes
soon
standing
started
steve
stop
suddenly
table
tackle
tackled
tackling
teacher
tease
tell
terrible
than
thank
that
the
their
them
then
they
thing
this
though
thought
threw
throw
time
to
toast
today
tom
touch
turned
twin
twins
upset
usual
van
very
waited
walked
walking
want
wanted
warned
was
watching
way
we
week
weeping
well
wendy
were
what
when
while
why
will
wished
with
would
wouldn't
yelled
yes
yesterday
you
your
