0
a
alan
and
b
back
big
box
boy
brown
but
can
casper
cat
d
did
do
go
he
i
if
in
is
it
it's
like
look
me
mud
must
no
on
red
see
small
that
the
there
they
to
tom
too
us
was
what
where
who
with
you
