0
a
about
above
after
again
agreed
agreement
alan
all
always
amanda
and
another
are
around
arrive
as
asks
at
away
back
backward
bad
be
because
black
bottom
boys
branch
brother
but
butt
by
call
called
came
can
can't
catches
challenge
chapter
clearing
come
contents
continue
control
covered
crashes
cry
dangerous
dark
day
dennis
diamond
do
doesn't
don't
down
easier
easy
edge
end
even
everyone
exclaims
exit
experienced
face
faces
falls
far
fast
feel
feet
finally
find
fine
first
flat
follow
follows
for
forward
found
friends
from
frowns
get
go
goes
going
good
got
grab
grabbing
grabs
gripping
groans
group
guess
guys
ha
had
hand
handle
hard
having
he
head
help
here
hey
hill
himself
his
hmmm
hole
hollers
how
hurt
i
i'm
ice
icy
idiot's
if
in
into
is
isn't
it
it'll
it's
jollys
just
large
later
laugh
laughing
laughs
least
ledger
left
legs
let's
lift
like
look
looks
loses
make
map
maybe
me
meets
mommies
mommy
more
mountain
my
name
named
nearest
nervous
new
next
no
nods
not
of
off
okay
on
one
onto
oof
ooooo
opening
option
options
other
out
over
ow
owww
part
patches
piles
points
pole
poles
pulled
pushes
puts
really
reason
relief
rest
rocks
rushes
says
scared
scarier
scary
scoot
scowls
season
see
sees
shakily
shiny
should
shouts
sigh
sign
sits
ski
skiing
skis
slams
slope
slow
slowly
smirk
snow
someone
something
sorry
sounds
stand
stands
starts
stay
stick
still
stop
stops
sure
surrounding
swings
table
take
tears
than
thank
that
the
their
them
there
there's
they
think
thinks
this
thought
throw
tim
tim's
time
tired
to
tom
too
top
trail
trails
trauma
tree
trees
tried
tries
try
turn
turns
two
ummm
up
upside
wait
want
wanted
was
way
we
we're
what
when
where's
whines
why
will
wipes
with
woods
worried
worry
yeah
yellow
yells
yelps
you
your
