0
a
all
and
are
at
b
ball
balls
big
blue
brown
c
can
car
dig
eat
find
fur
he
in
is
it
its
like
lots
not
on
or
red
rock
see
she
so
that
the
they
to
toy
up
warm
what
where
with
you
