0
cherokee
review
lexington
calhoun
anderson
fairfield
comparative
horry
kershaw
orangeburg
sumter
mccormick
georgetown
hampton
florence
lancaster
richland
union
percent
chesterfield
chester
aiken
leaving
dillon
york
darlington
foster
clarendon
statewide
reviewed
childrens
barnwell
berkeley
greenville
bamberg
jasper
marlboro
officepage
statistics
newberry
oconee
dorchester
n
pickens
allendale
saluda
laurens
greenwood
williamsburg
beaufort
governors
county
south
edgefield
marion
totals
colleton
carolina
abbeville
spartanburg
entering
remaining
charleston
lee
